label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.0,0.0,0.0,-0.14251583658947892,-0.05597619674644856,-0.04308838357943124,-0.2575946117406286,-0.1981159693009541,-0.061539202990869825,-0.3400608670531234,-0.31645065713624154,-0.07822576754423234,-0.4199288880450525,-0.3707063271906489,-0.09532994075150102,-0.1642747358841661,-0.4846953647601881,-0.027257543605906074,-0.20400423385265412,-0.6810904218600954,-0.054235752950307047,-0.2251058402927748,-0.8019374718849487,-0.07915963901601177,-0.2379369292810233,-0.9022258085268328,-0.10033252245712297,-0.06784014001687083,-0.5175785119207817,-0.038666327235844414,-0.08019975149125726,-0.7464025865726731,-0.06064357521716265,-0.0880983491299664,-0.8891384042384788,-0.08530405020762732,-0.09539998607348717,-1.0,-0.10612980688349882,0.023469306375331084,-0.5033788659626148,-0.05806497173799206,0.030041367525733328,-0.7121071271700242,-0.09128012045893341,0.02713511150968459,-0.8408927713929187,-0.12088909144624849,0.01982827019458808,-0.9499705206082272,-0.1439993564186352,0.10923041078153035,-0.45105083731351303,-0.08152895327018314,0.16880841816740103,-0.5966942120882613,-0.11685464332527962,0.2052337184487985,-0.6961829066752571,-0.13726018916145707,0.23363291398788105,-0.7890211854064603,-0.15258182293898515
hello,0.0,0.0,0.0,-0.1427401466207743,-0.055717109105918726,-0.04303108347489187,-0.2578087412083747,-0.19775301937479162,-0.06135891829617839,-0.34002611768113405,-0.3159756363533284,-0.07792895534379284,-0.41921645413911446,-0.3699593444276913,-0.0949184524453743,-0.16353420974634572,-0.484527337271169,-0.027319668930752813,-0.2032845143787052,-0.6806944267946119,-0.05431988722088161,-0.22422166166996962,-0.8015179648726445,-0.07922215442034074,-0.23687439003625121,-0.9016558617552416,-0.10037847165374862,-0.06695268715727051,-0.5172272756986972,-0.03879607178229297,-0.07914559855172598,-0.7461799227461207,-0.06089934839522465,-0.08726128614924064,-0.8891814582976185,-0.08570457097691424,-0.09474659350733422,-1.0,-0.1066144802110302,0.02421969474478085,-0.5026855278079834,-0.058254219687932235,0.03139415078872736,-0.7115366815156663,-0.09169160440827887,0.02862840328677056,-0.8400773637957336,-0.12146717583379246,0.02147679828545831,-0.9488821694182086,-0.14461087090330882,0.10977197359152248,-0.45010016855777524,-0.0817449167585057,0.1697118975255117,-0.595854531612441,-0.11730089805266149,0.2062183182828203,-0.6955840986825651,-0.13788268511604027,0.2347570529212792,-0.7887370489064378,-0.1532824679636427
hello,0.0,0.0,0.0,-0.14187818589029208,-0.05549422050407008,-0.04283748886302882,-0.25702389099804396,-0.19720622372868815,-0.06152671056361409,-0.33912178867653475,-0.3146652878803993,-0.0785213387209884,-0.41868369070795164,-0.36983118923976394,-0.09594391132691757,-0.1639519644428825,-0.4842995434360063,-0.0278952136161729,-0.2035697192640102,-0.6807712879513039,-0.05520128049250911,-0.22455806008086207,-0.8016716338424592,-0.08029766282593338,-0.2373075941913715,-0.9018361402308099,-0.10157609475327466,-0.06742314942837016,-0.5168710568947791,-0.039676646393020695,-0.08006141340621094,-0.7459259717398911,-0.062083506789177054,-0.08827931481490045,-0.8889515405566628,-0.08715474496275152,-0.09592814897365586,-1.0,-0.10825717981336631,0.023957085759118563,-0.5023628766614413,-0.059360092017667135,0.03067616403009438,-0.7114745228967921,-0.09292301152051796,0.027984968223947568,-0.8402675338608019,-0.12275349845788608,0.020817533937872154,-0.9491996450145586,-0.14599396361906303,0.10980107790412157,-0.4496663052073266,-0.0830492022072753,0.16946373768995882,-0.5956050320689192,-0.11856980168065447,0.20607931836013066,-0.6952086599183981,-0.13905782429382824,0.23452892368352501,-0.7880016886085588,-0.15443105755533212
hello,0.0,0.0,0.0,-0.14217025216537624,-0.05605184578369308,-0.042837566938856354,-0.25777018530436585,-0.19818281325403989,-0.06167644374705961,-0.3402822951967528,-0.3160206260054667,-0.07878198569098187,-0.41968908474748606,-0.37028684759964736,-0.09632259600375351,-0.16450013499299615,-0.48459269666707877,-0.02847178945430159,-0.20394341309281858,-0.6809292255407519,-0.05592989564892028,-0.225074535005937,-0.8015861965906277,-0.08113663015293753,-0.23806072643563414,-0.9017029530151196,-0.10246436811323764,-0.06798591990312856,-0.5172273979166017,-0.04026277051638258,-0.08049665097974874,-0.7462881740358207,-0.06267752946818989,-0.08860287448424395,-0.8891192852804485,-0.08754761796659404,-0.09609787435136924,-1.0,-0.10846271016430697,0.023391147309518336,-0.5025755546748595,-0.05990785616472062,0.030291966164323256,-0.7118545611264078,-0.09337989672732368,0.02781452694102019,-0.8405872330133172,-0.12298763639958918,0.02096868740205305,-0.9492665605209613,-0.1460436000473811,0.10920596387887835,-0.4496288366607855,-0.0835623637849886,0.16892139633211897,-0.5957079159815917,-0.11897515734661222,0.20561272377351833,-0.6953616329492291,-0.13924851527524582,0.23426994593732706,-0.7880418351190538,-0.1544149832075729
hello,0.0,0.0,0.0,-0.142817623018435,-0.055502341362925485,-0.042966702606857705,-0.2575637465217226,-0.19867969607007582,-0.06104203980594188,-0.33946176181725585,-0.31799867022589734,-0.0772590061358169,-0.41894839945651036,-0.372127113995687,-0.09387301162533788,-0.1638660694067322,-0.4854959680233789,-0.02734397335895175,-0.20356844393934714,-0.6816563861984613,-0.05389286021143772,-0.22480581208489417,-0.8023305680846412,-0.07848502861943281,-0.23761482283382926,-0.9024062572119147,-0.09947829655976223,-0.06745855486801802,-0.5177304899629416,-0.03867621098302318,-0.07966428767513858,-0.7467724943216295,-0.060241458570477406,-0.0875920650357128,-0.8896205606217019,-0.08455825858465858,-0.09467244016438023,-1.0,-0.1050915897150287,0.02392890106448884,-0.5025149185326704,-0.05794729597820885,0.03167527114872377,-0.7119821336472588,-0.09087038040094522,0.02968441540493635,-0.8411578427794292,-0.12038936282269576,0.023191325861273916,-0.9505397348168588,-0.14341524967956518,0.10983492853078362,-0.44918503286886935,-0.08124186767615928,0.17037158674574662,-0.5954475636872729,-0.11652012770003124,0.20705892032227297,-0.6952741188705138,-0.13696736744573929,0.2356068186592461,-0.788350358048156,-0.15227253460994328
hello,0.0,0.0,0.0,-0.14259137152262935,-0.055164683920553716,-0.043433862583068035,-0.25737557054179827,-0.19789005849011584,-0.06165196849813292,-0.33929658123282513,-0.3162986933692125,-0.07798233837782909,-0.4192390253839026,-0.370535367683134,-0.09476969161886173,-0.16312262140380032,-0.4838979021928896,-0.027605209930277007,-0.20317605511876477,-0.679827829188665,-0.05445772203254751,-0.2242268556064704,-0.8006779764789034,-0.07926900107478384,-0.23682044655456458,-0.9012173724361027,-0.10037090105412022,-0.06654878185021146,-0.5168415693624367,-0.038697821751222945,-0.07902280973487853,-0.7459670449733767,-0.06047844307194523,-0.08706616934721696,-0.8890858609601906,-0.08512030500770107,-0.09426373099234887,-1.0,-0.10597215260599728,0.024544025030845008,-0.5024199727690791,-0.057773322745247345,0.032163137927786314,-0.7108669106670902,-0.09077114586960058,0.029540066790699707,-0.8397212370810883,-0.12053169917511256,0.022505099359841838,-0.9485648750192954,-0.1438074243546942,0.11001130313775546,-0.44974743746849377,-0.08094260719641269,0.17021573383490776,-0.5949976912873038,-0.11605094822665835,0.20685988744417924,-0.694242927789445,-0.13655281274139525,0.23524619955277445,-0.7867082551027171,-0.1520282032310392
hello,0.0,0.0,0.0,-0.1426702043547629,-0.05593072548778005,-0.04324066959091242,-0.2577106420718924,-0.19806008398621316,-0.062076591129535064,-0.33990678453265627,-0.31609386363459013,-0.0791195999839351,-0.4199384838416279,-0.3712883682399205,-0.09661430520512072,-0.16329594971578618,-0.4839975040551397,-0.028704726703618275,-0.20315717564397892,-0.6804103877471728,-0.05607272886006531,-0.22430864167439865,-0.8015670849728185,-0.08115269124362907,-0.2369659183295782,-0.9022441345825646,-0.10245310303406874,-0.06691845125407549,-0.516630913743371,-0.040242146440176055,-0.07959913823043213,-0.7460076972750675,-0.06250524446670525,-0.08768379149322879,-0.8889743360259699,-0.08735336759959966,-0.0948744209678636,-1.0,-0.10835482814352644,0.024373997896153934,-0.5017418531359763,-0.05965782566656032,0.031766071739436,-0.7111901431565225,-0.09305773069580058,0.029545077729491716,-0.8408031686206899,-0.12280244042082372,0.022841922432453757,-0.9502971906554861,-0.14608022353469893,0.11019575363748703,-0.44846988503027496,-0.08311596097956546,0.17062752281133486,-0.5943046253110659,-0.1185354638194879,0.2075218999701061,-0.6941949243533525,-0.13895623640440258,0.2360822027898359,-0.7870161734490927,-0.15432233047516553
hello,0.0,0.0,0.0,-0.1423495613031381,-0.05650760004653955,-0.04379811039948973,-0.25663207792137743,-0.1977404819308672,-0.06309068510258824,-0.3387611812414809,-0.31469873349252325,-0.08054755367306135,-0.4188692046129628,-0.37052971865919876,-0.09842685506554923,-0.1622385714208662,-0.48379967268213414,-0.029025870887068525,-0.20195610565709754,-0.6796462108410944,-0.05682202883180821,-0.22313737795890187,-0.8008222050652594,-0.0822492280565087,-0.23588123862998056,-0.9015633222917491,-0.10370655200565114,-0.06581358292091129,-0.5164253198245367,-0.04041057539851502,-0.07805236623540535,-0.7456415407055365,-0.06310617982412534,-0.08627682477013394,-0.8888254813260072,-0.08835214378024871,-0.09374906092596745,-1.0,-0.10956494127890222,0.025321866420715954,-0.5016314846192195,-0.059738353338423526,0.03317483689969572,-0.7102073879988072,-0.09345488546226803,0.030757612182265505,-0.8398400087531331,-0.12344857295846358,0.023861245117778183,-0.9495221702376522,-0.14681481770639107,0.1109742791956672,-0.44844445035178193,-0.08315479038944983,0.1715154670790502,-0.5940281826230274,-0.11858997246579163,0.20818991987338778,-0.6938501630810412,-0.13898177245207632,0.23647232553641834,-0.7867145199530597,-0.15431475654618484
hello,0.0,0.0,0.0,-0.14162773050270103,-0.05554959115823178,-0.0443696527744986,-0.2561291571073011,-0.19600167148754874,-0.06429966802740071,-0.33822296125067053,-0.3125990108694877,-0.08230678654631472,-0.41833119932122803,-0.36943190047093466,-0.10082425857366606,-0.16240644864213802,-0.48347112376120166,-0.030620302808142295,-0.20186026233025642,-0.6793149368190428,-0.058856250637184124,-0.22294072329229078,-0.8004690650482741,-0.08453692837989724,-0.23589812483845532,-0.9013672004877228,-0.10619984767569059,-0.06569050149059605,-0.5159194154882056,-0.04209042412494759,-0.07748641964552977,-0.7453689560122377,-0.0652582387667699,-0.08538502711830497,-0.8885734879176623,-0.09074519540080413,-0.0928915905788393,-1.0,-0.11217233896504702,0.025651223846144506,-0.5005979924031353,-0.0615030777694824,0.03351176411517459,-0.7098244032170739,-0.09582941378859348,0.031140129135519824,-0.8393668084437106,-0.1261403765843106,0.02416043504935148,-0.9492181092723421,-0.14968346037090066,0.11144111254149566,-0.44680016722585303,-0.08499931841627406,0.1722055251221379,-0.5931818650539793,-0.12100085835513139,0.20921050932376647,-0.6929491636105287,-0.1416688924857044,0.2376231955904493,-0.7858357428106472,-0.15717854343739412
hello,0.0,0.0,0.0,-0.14032297564080498,-0.05539665468749218,-0.043705270612213264,-0.2541440974167571,-0.19609881683029734,-0.06343974885004627,-0.3362439916411469,-0.3134046230911199,-0.08136567882443603,-0.41617571689256133,-0.3699127495613219,-0.09983455953981338,-0.1610827387065187,-0.48355414521408685,-0.030121538695048623,-0.20000080862315736,-0.6795831701647319,-0.0581473764671455,-0.22086944702112854,-0.8005996903358366,-0.08373665337321468,-0.23359322866669208,-0.9012631656364423,-0.1053732070097663,-0.06446940651295896,-0.515889926365235,-0.04188933403599302,-0.07613071508856156,-0.7453215855790917,-0.06488027731223371,-0.08387693987732801,-0.8885762533562674,-0.09030859970412561,-0.09136402019709612,-1.0,-0.11170122470475133,0.026894132360829215,-0.5005873107003562,-0.061500521308495565,0.0347622282111677,-0.7098706318465834,-0.09561729496370712,0.03261369722915649,-0.8394232283547945,-0.12571396610282995,0.025693519501487676,-0.9492954774476927,-0.14914567518178123,0.11257449440837086,-0.4466126775938609,-0.0851394581211418,0.17323201285171738,-0.5929168654531929,-0.12102860859320445,0.21022555965386308,-0.692887379587348,-0.14155596469967627,0.23867937206176187,-0.7859416628449596,-0.1569483471614871
hello,0.0,0.0,0.0,-0.14154919703048965,-0.055441588660082426,-0.04461439149985941,-0.2557793615466047,-0.1955121017616711,-0.06489001309111181,-0.3382134849922351,-0.3125814859019572,-0.08320056201300918,-0.41835884779452615,-0.36994852456852045,-0.10206013642880904,-0.16227929722038453,-0.4825521753103921,-0.031319803069616736,-0.20156194663188393,-0.6788694389741726,-0.05964172231346804,-0.22241684450738403,-0.8001294233913265,-0.08531400359106868,-0.23499346378144698,-0.9012603602557437,-0.10700289572973,-0.06563587311881944,-0.5150877510830656,-0.04280948087957636,-0.07756508632964225,-0.7450206928054375,-0.06601405355832736,-0.08515134008140278,-0.8883200930537801,-0.09143127655444513,-0.09215359848585233,-1.0,-0.11282110597672823,0.025977963330681583,-0.49956590642871906,-0.062212885904923784,0.033645648776910404,-0.7095768972982506,-0.09664492874666827,0.03169533560217774,-0.8390611937500934,-0.1268193949474557,0.02523187554538757,-0.9493014461594356,-0.1502832631264069,0.11212199913364386,-0.4456062782390902,-0.0856915587514048,0.17246192104594915,-0.592180629953661,-0.1218551815270306,0.20957309072791744,-0.6919649082399719,-0.14241911769421903,0.23834199287930424,-0.7853097223179218,-0.15782876489260736
hello,0.0,0.0,0.0,-0.1405618312270828,-0.05552008112463482,-0.044341385772839685,-0.2544417985573382,-0.195817735481452,-0.06468803511910542,-0.33669967898755565,-0.3127275534983434,-0.08311044262242172,-0.4168371164266651,-0.36946319481393075,-0.10203897652118084,-0.16083336249644448,-0.4840073590202658,-0.031020418721828088,-0.1997614224846191,-0.6799151110373222,-0.05938954510075987,-0.22099608254776257,-0.8008269583253766,-0.08520698550126894,-0.23405733745240015,-0.9014379106613323,-0.10698463902627556,-0.06431705537523634,-0.5160930070100738,-0.04267600164123378,-0.07615755127296138,-0.74541672625649,-0.06602948608264579,-0.08414880532412668,-0.8885571701997516,-0.0916507975407736,-0.09166619692797151,-1.0,-0.11309144263488925,0.027038752985047,-0.5004322478510478,-0.062199866156046335,0.03511992729744703,-0.7094137704407937,-0.09655689127995025,0.03303472072562377,-0.8393838806186263,-0.12672235298462947,0.026229663182673734,-0.9499016581382819,-0.15014052778528497,0.11279274087402012,-0.44616325215975905,-0.08577754953573498,0.1731532084805589,-0.5926932278345954,-0.12159830610690597,0.21000241600530586,-0.6926601046377241,-0.1418643016000139,0.2383507892404342,-0.7858105635222864,-0.15704048778809812
hello,0.0,0.0,0.0,-0.14132207167519348,-0.05487271455342192,-0.04535794227900882,-0.25523185246263896,-0.1953241605414899,-0.06598585494381606,-0.33714681310711375,-0.3131685071277184,-0.08450825639592421,-0.41734612901519424,-0.370942376737852,-0.10355505243034165,-0.16165095043223957,-0.4824753609513116,-0.03254810436758247,-0.20061924744112916,-0.678966163764172,-0.06143065908985803,-0.22161101081577214,-0.8003899525136453,-0.08741833406634396,-0.23454881272561337,-0.9018277122832394,-0.10930121565831441,-0.06516061450732516,-0.5149897262992156,-0.04379320884290559,-0.07656298080132701,-0.7447457657956255,-0.0676218459493401,-0.08414841780579704,-0.8882404548008427,-0.09328931762067333,-0.09139451872588879,-1.0,-0.11480913366874797,0.026198285962898388,-0.49951648217934436,-0.0629884884806275,0.03394901092676632,-0.7092047151061788,-0.0978828933484301,0.03178380604454313,-0.8388640221587907,-0.12818849365008786,0.025093061116161577,-0.9490006263518391,-0.15168584487925219,0.11206196344286637,-0.44554365804202695,-0.08632400527721015,0.17256611674807443,-0.5922334008459721,-0.12279373580055833,0.20980798727831426,-0.6921293233402627,-0.14354869794099986,0.238663106317172,-0.7852034834846572,-0.15906698230781532
hello,0.0,0.0,0.0,-0.14123302099282237,-0.05529939937825938,-0.04468951385922416,-0.25556705928396306,-0.19572223731478006,-0.06485956478721744,-0.33784065269957175,-0.31282975379699274,-0.08303382791113809,-0.41761840464719385,-0.3693611360397794,-0.10170383220521421,-0.16123008765443,-0.48318236976955,-0.03136041421306412,-0.20064939836228038,-0.6794461094408716,-0.059844588967998914,-0.22191456088569486,-0.8008298863076174,-0.08559088090951357,-0.2348876014257604,-0.9018209425145606,-0.10726930251729695,-0.06477516096044394,-0.515694564165718,-0.04270811106573455,-0.0761975575479872,-0.745153226484444,-0.06620756667433823,-0.08380738463606718,-0.8886121563282539,-0.09166808443071378,-0.09085731581432449,-1.0,-0.11297108735644437,0.026436351131198712,-0.5005892196636137,-0.06200198544431413,0.03471961339254838,-0.7096185186679639,-0.09654438634037871,0.03264769036196105,-0.8394001082234303,-0.12677249986577477,0.02605644239981749,-0.9492859401123239,-0.1501783686419284,0.1120154875644653,-0.4470671575594663,-0.08539558783905847,0.17272692516703225,-0.5932397624708532,-0.12147037756752051,0.20971607191128183,-0.6931096304889228,-0.14207464816538706,0.23831467671692985,-0.7861135028615458,-0.1574821741910612
hello,0.0,0.0,0.0,-0.14134395955634335,-0.05526523698309586,-0.04473018779213743,-0.25512987212743843,-0.19567062579262315,-0.06486433502363535,-0.3370551206674328,-0.3128143262406636,-0.08294509697593376,-0.41724245353446554,-0.36969770232624105,-0.10151968453749316,-0.16191885917245655,-0.4832060298067462,-0.03151030316277876,-0.20074033281999829,-0.6797780609473065,-0.059730124124728085,-0.2217710381311697,-0.8010200168890741,-0.08526159173578102,-0.2348240846612381,-0.9019936396137707,-0.10682636912442936,-0.06518358431290878,-0.5156435277878033,-0.042828644470063966,-0.07635092012525124,-0.7454634744284966,-0.06601610132606667,-0.08386574452187076,-0.8886717216423313,-0.09134061976816825,-0.09113600903985744,-1.0,-0.11257061369894307,0.02632821890265886,-0.5001067542383599,-0.06204806313582711,0.03446099026820179,-0.7095458123477609,-0.09647635314860344,0.032494305196960005,-0.8390651092053735,-0.12667237920462912,0.025751096102452103,-0.9489919342900343,-0.15006373725767058,0.11216796603544703,-0.4460886763528747,-0.08533150553179372,0.17282314869014354,-0.5926288593462481,-0.12147438655981561,0.20982640629512533,-0.6922568250379634,-0.14203490384054662,0.23834796143213688,-0.7850130914154717,-0.1573612259117531
hello,0.0,0.0,0.0,-0.13988059085509502,-0.05573203519809557,-0.04587691322879273,-0.2536696379088383,-0.19551498569987696,-0.06709929739052599,-0.33642311127904484,-0.3124603005060014,-0.08613627751883639,-0.41684496382564534,-0.3696065801509583,-0.10561563633370205,-0.1604410108549785,-0.4832635142217171,-0.032921842620325305,-0.19931573755948515,-0.6796655442359187,-0.06189214288511458,-0.22034981919442762,-0.8008555182278603,-0.08802992502685765,-0.23328735859300828,-0.9018263319952079,-0.10998688373399153,-0.06411899489559536,-0.5158101060750739,-0.04389908522015667,-0.07524989888108874,-0.7454488545818819,-0.06767390942539284,-0.0829733086035547,-0.888481620768238,-0.09335089698554,-0.09028997981280881,-1.0,-0.11485444552389328,0.027110508514137703,-0.5004220249097489,-0.06283974901375113,0.0353282827079175,-0.7102269266769574,-0.09749080824548043,0.0333861640826879,-0.8397067014743934,-0.12764122735032735,0.026795729110802108,-0.949795959104869,-0.15106382649897857,0.11277903752129081,-0.4463409205376517,-0.085983768631181,0.1736158143862661,-0.5925141143993474,-0.12217725536482761,0.21080533021962677,-0.6922246550462128,-0.14271953630992268,0.23961558973641967,-0.785443267704861,-0.1580535614068637
hello,0.0,0.0,0.0,-0.14073194770009134,-0.055611848291890406,-0.04506356302473261,-0.25476727290825973,-0.19571201147964673,-0.06580157526465588,-0.3369963979434544,-0.31330875859248336,-0.08449905829728886,-0.41736152303443147,-0.3709085785497665,-0.10365424006757908,-0.16172577484129047,-0.4832242649878709,-0.03195884022150983,-0.20042803424754863,-0.6794648634183158,-0.06049416819475733,-0.22119796211264547,-0.8003515257105472,-0.08639430964658737,-0.23402321656604583,-0.9012817223701873,-0.10824909225967369,-0.0650742856538318,-0.5157392871818386,-0.04330449182202178,-0.07624251234607826,-0.7454056527353966,-0.0665559850248562,-0.08374852398874444,-0.8885298507121762,-0.09190611016271943,-0.09109603648750317,-1.0,-0.11322529695054626,0.026588135213811547,-0.5002638847245728,-0.06258632323250306,0.034282268413202845,-0.7099450759110395,-0.0968740376493611,0.032150224103651516,-0.8390838403246155,-0.1267532541846304,0.025289654059749273,-0.94887008047342,-0.15002078184083154,0.11263143442927445,-0.44625626320475553,-0.08602678855444362,0.1730381703543605,-0.5919657380248631,-0.12199846019865344,0.20998107002791289,-0.6913880769307525,-0.1423681248282182,0.23859978316970878,-0.7842235645813082,-0.1576012823105343
hello,0.0,0.0,0.0,-0.14063008486755918,-0.05647109788631095,-0.04513241333782836,-0.2544209898956566,-0.19654871380968936,-0.06589299506819783,-0.33707040165425206,-0.31362827102083496,-0.08452425638490234,-0.4174315493719345,-0.37080342055606713,-0.1035632809482737,-0.1610511414172858,-0.4838386242446052,-0.03179454198124154,-0.19958411899934833,-0.6802688419297768,-0.060328528391409626,-0.22061573837248363,-0.8015210593438113,-0.0861984289282442,-0.23361001184528427,-0.9022081396930806,-0.10797711731368592,-0.06450863615048412,-0.5159778125625032,-0.042968677831181204,-0.07568141643649932,-0.7453770280739153,-0.06640500148122348,-0.08323390928188704,-0.8884299354874204,-0.09189094379640596,-0.09044803413534787,-1.0,-0.11321950079975054,0.02682869601026338,-0.5002942926274299,-0.062080824698663536,0.03501906734412722,-0.7098584399321552,-0.09653457078965,0.033330016660151146,-0.8392361058845589,-0.12653967468319507,0.02687774878908166,-0.9494376940500278,-0.1498075116561885,0.11266846203043206,-0.4462124497972461,-0.0853018150656115,0.17323594785766558,-0.5921207098475714,-0.1213630676071586,0.21024434583767215,-0.6917851840313584,-0.14174145545295724,0.2389194461518071,-0.7850779907924087,-0.1569088151183673
hello,0.0,0.0,0.0,-0.14057375231466182,-0.054908632010934696,-0.04612533109451713,-0.2547403244562499,-0.1948987821610155,-0.06731522601245445,-0.33729934586721444,-0.3124961576637903,-0.08623424010001036,-0.4179827780598297,-0.37030240424657646,-0.10554341667160644,-0.16179922642407443,-0.4836515870063181,-0.03310937809940944,-0.20072152700189444,-0.6799664654845885,-0.06191791016871397,-0.22160911604668318,-0.8008901616662659,-0.08791308847572316,-0.234312324521287,-0.9019022101743235,-0.10981931752927843,-0.0651881501244893,-0.5160828768950595,-0.04392938784631602,-0.07663131284414465,-0.7456500905757102,-0.06751066803721723,-0.08432733789381962,-0.8886483991300037,-0.0929983512992166,-0.09152278891409878,-1.0,-0.11440559978048961,0.026409489182626974,-0.500450016341053,-0.06275424665759749,0.03451392029703099,-0.7100387172797712,-0.0973338354268444,0.032525478236767186,-0.8394231536125368,-0.12738058589516446,0.0259450896362319,-0.949449575416437,-0.15074212233705964,0.11246011787301352,-0.4462210990173529,-0.08580149923928664,0.17304140910386664,-0.5923694738546519,-0.12200125507114726,0.2100416516460785,-0.692035898941194,-0.1425620952119699,0.23867914263011775,-0.7850670002415802,-0.15792346675209948
hello,0.0,0.0,0.0,-0.1398287230562041,-0.05730767145859708,-0.04496007143716781,-0.2530203463215113,-0.19740358823870896,-0.06577767630301543,-0.33581358951124307,-0.31387006465319217,-0.08458011907838546,-0.41582302010411715,-0.37075368621614857,-0.10382496930380855,-0.15944391411509476,-0.48328741702097067,-0.03178376555667607,-0.19845631228833546,-0.6793671949157071,-0.060733824094207564,-0.2197061907055798,-0.8007581573859458,-0.08687882609143259,-0.23254734807345637,-0.9018372548017018,-0.10880918949604193,-0.06308530323027602,-0.5155120373656006,-0.04313077958511548,-0.07429571386666226,-0.7447679528231996,-0.06701155505434803,-0.0820634583172024,-0.88801877391528,-0.09284229205921787,-0.08931546121289034,-1.0,-0.11436535323235594,0.028021605399850602,-0.5001084152951684,-0.062381793047065745,0.03639178519623745,-0.7094959303896915,-0.09705299002497017,0.034657524924945476,-0.8391644679250274,-0.12716783719208236,0.028226133545345467,-0.9494942830154369,-0.15046111084958766,0.11354627968301213,-0.44617565046293717,-0.08574352308221614,0.1743124759477592,-0.592279100952709,-0.12175529008236877,0.21139166024953202,-0.6920590890270265,-0.1420556215948121,0.24001973773494306,-0.7851594262293506,-0.15717733266113038
hello,0.0,0.0,0.0,-0.14091254230323294,-0.055487308861472635,-0.04631998677682899,-0.2551630013421582,-0.19517198889691018,-0.0678058990064085,-0.33779897039204954,-0.3125824513704961,-0.08699577637533895,-0.4180732729530786,-0.36992046794649214,-0.10670032280016464,-0.16113290218897938,-0.48178526413012546,-0.034425158393734036,-0.20027916736656068,-0.6785718519152425,-0.06370488143518964,-0.22107225980528636,-0.7999965981054821,-0.0898709614918866,-0.23382570215151036,-0.9018285038477547,-0.11193109701257065,-0.06437964911530022,-0.5140421628686394,-0.045442688895862345,-0.07576317841414086,-0.7442952975506071,-0.06960384964925573,-0.08326372941504472,-0.8876133069392577,-0.09538596977352415,-0.09055120424656661,-1.0,-0.11703321600737153,0.027419173443712763,-0.49819386384962816,-0.064393518124516,0.03511314094029714,-0.7087550405620507,-0.09968960124291804,0.03279503412061653,-0.8389681427515892,-0.13008309539430965,0.025932266063615813,-0.9503647206769944,-0.1536533817634773,0.11391306434466646,-0.44388507532979826,-0.08752586478315691,0.17462136576716913,-0.5910244337941696,-0.12435219209301678,0.21203825425566886,-0.6912506067755909,-0.1451171201217461,0.24100437418102763,-0.7850735083873083,-0.1606393721258041
hello,0.0,0.0,0.0,-0.1402833780732447,-0.05614794022982277,-0.04535148991440925,-0.2528910399403993,-0.1962162900164711,-0.06644599722436215,-0.3344333596305818,-0.3138411824903177,-0.0853820878486965,-0.41476122108011265,-0.37042340683784186,-0.10481627809569366,-0.1581690620029933,-0.48304432782186435,-0.032796589484131694,-0.19719102726737384,-0.6788340201651951,-0.061650256321725674,-0.21856606878618454,-0.8001170837667767,-0.08769859007829386,-0.2317174793496461,-0.9013697052046742,-0.10963070666666928,-0.06145302818532748,-0.5150801797052306,-0.044124676314629165,-0.07279149471849983,-0.744483030396141,-0.06793716746921288,-0.08038032143366027,-0.8880960801726914,-0.09372145384000331,-0.08756032537872793,-1.0,-0.11526434208688192,0.029740775617982936,-0.499196622422531,-0.06332452608307021,0.0381725170598235,-0.708298852423435,-0.09812549833183469,0.036178749421234745,-0.8384687910654306,-0.1284589648808603,0.02936577320395894,-0.9488876417632589,-0.15191918267818857,0.11535892861723841,-0.44473479988773945,-0.08662665533390225,0.1761037470168188,-0.5913672772489984,-0.12275410974776137,0.21319651077692373,-0.6912844269846856,-0.14314281228840994,0.2415577617573057,-0.7840874840374165,-0.1583625610127724
hello,0.0,0.0,0.0,-0.14071904626017664,-0.055381840027873955,-0.04543587995790575,-0.2536474853481747,-0.195117761343656,-0.06660919324421885,-0.3358667041382716,-0.3123082350004112,-0.0857883127547501,-0.4161892714027103,-0.3693551485749615,-0.10565481223153672,-0.15933209027196088,-0.47978823640583673,-0.03342889159491549,-0.198415800904846,-0.6763104619557707,-0.06287457175477255,-0.21868613190610547,-0.7980270882789388,-0.08913889355260977,-0.23081076277162407,-0.9000486275303727,-0.11117960287528648,-0.06254816430231702,-0.5125257106591287,-0.04494168291369248,-0.07392115207208698,-0.7429481549392223,-0.06935280109358762,-0.08143460298916318,-0.8871954729148693,-0.09548001699996667,-0.088753966758226,-1.0,-0.11730070200839754,0.029107881163871124,-0.49709650336958455,-0.06432853106770405,0.036470984235730426,-0.7069168708595163,-0.09982802813781963,0.03380413645951108,-0.8371379557316919,-0.13051970464943433,0.02683824393524526,-0.9480750068480848,-0.1542029149143085,0.11521047712994423,-0.4431024969998924,-0.08781744990760122,0.17631024566251513,-0.5895486041466685,-0.1245488812637883,0.21406543505441722,-0.6897133378966404,-0.14535849143268592,0.24342613900148555,-0.7832755517917325,-0.1609344777287298
